 -1.4928090703E-02  1.5921076621E+00
 -2.0194953113E-02  1.4786533158E+00
 -1.6049419727E-02  1.5512663096E+00
 -2.3091594067E-02  1.3941881178E+00
 -3.2045009430E-02  1.2799600196E+00
 -4.2458910717E-02  1.1932343540E+00
 -5.2991931141E-02  1.1290339578E+00
 -6.1486329467E-02  1.0889283639E+00
 -6.5713423800E-02  1.0763101384E+00
 -6.4499245827E-02  1.0928216380E+00
 -5.8413817347E-02  1.1361510881E+00
 -4.9433071548E-02  1.1989300635E+00
 -3.9855655504E-02  1.2699480737E+00
 -3.1315348038E-02  1.3399977165E+00
 -2.4447358037E-02  1.4104830635E+00
 -1.9139552867E-02  1.4950416121E+00
 -1.4983500804E-02  1.6090487508E+00
 -1.1621403261E-02  1.7567371621E+00
 -8.8869437015E-03  1.9197706265E+00
  4.7194746640E-03  1.8275325786E+00
  4.8831869112E-03  1.7564513508E+00
  5.8953404142E-03  1.8032809914E+00
 -7.8136722111E-03  1.7646456472E+00
 -1.0756851339E-02  1.6543319113E+00
 -1.4947629094E-02  1.5378738556E+00
 -2.0717897951E-02  1.4370272179E+00
 -2.8403627614E-02  1.3459600652E+00
 -2.0360620633E-02  1.4515001383E+00
 -3.0145342590E-02  1.3062095272E+00
 -4.3204721554E-02  1.1906278658E+00
 -5.9094882504E-02  1.0940787789E+00
 -7.5821369137E-02  1.0172151954E+00
 -8.9840506909E-02  9.6570246009E-01
 -9.7286153716E-02  9.4474941053E-01
 -9.5974035835E-02  9.5631677340E-01
 -8.6705799671E-02  9.9791458320E-01
 -7.2729820039E-02  1.0616167008E+00
 -5.7854896002E-02  1.1343487343E+00
 -4.4756345692E-02  1.2030939638E+00
 -3.4433438897E-02  1.2652331777E+00
 -2.6650509720E-02  1.3334268613E+00
 -2.0692877606E-02  1.4254524114E+00
 -1.5938776937E-02  1.5488261461E+00
 -1.2089104446E-02  1.6887443787E+00
 -9.1186025350E-03  1.7900022288E+00
  7.1142950936E-03  1.7509937188E+00
  6.1557777952E-03  1.5584535281E+00
  6.2880998861E-03  1.4847441991E+00
  7.5530977786E-03  1.5641543231E+00
 -1.0042779232E-02  1.5659862802E+00
 -1.3966816353E-02  1.4910227250E+00
 -1.9717913499E-02  1.4017354940E+00
 -2.7864969513E-02  1.3179082275E+00
 -3.8952747225E-02  1.2344298147E+00
 -2.4532100382E-02  1.3896932325E+00
 -3.7339743337E-02  1.2459804634E+00
 -5.5140162848E-02  1.1216483434E+00
 -7.7591731222E-02  1.0116885447E+00
 -7.9133557545E-02  1.0179972910E+00
 -6.0432194579E-02  1.0890089837E+00
 -4.5891770015E-02  1.1499442785E+00
 -3.5131637827E-02  1.2116474313E+00
 -2.7048044762E-02  1.2929237712E+00
 -2.0675761548E-02  1.4031772315E+00
 -1.5540811503E-02  1.5296081625E+00
 -1.1584295389E-02  1.6197423573E+00
  8.9082721396E-03  1.5722172152E+00
  7.5939903295E-03  1.3637914507E+00
  7.6727133032E-03  1.2830807500E+00
  9.1859598096E-03  1.3908238284E+00
 -1.2272931743E-02  1.4256789268E+00
 -1.7273875328E-02  1.3765077449E+00
 -2.4825637136E-02  1.3034050325E+00
 -3.5839103701E-02  1.2252694170E+00
 -5.1164799260E-02  1.1395189782E+00
 -2.7894465432E-02  1.3573054790E+00
 -4.3442878700E-02  1.2093725965E+00
 -6.5708579387E-02  1.0740767739E+00
 -9.4530737364E-02  9.5172897025E-01
 -7.5747936567E-02  1.0030554754E+00
 -5.7002223422E-02  1.0652867136E+00
 -4.3295061050E-02  1.1255391825E+00
 -3.3124563026E-02  1.2027981674E+00
 -2.5166525993E-02  1.3073259335E+00
 -1.8767768515E-02  1.4273596996E+00
 -1.3841722388E-02  1.5118432842E+00
  1.0508287935E-02  1.4583635167E+00
  8.8438862035E-03  1.2341933968E+00
  8.8559241595E-03  1.1434247460E+00
  1.0579717314E-02  1.2734723236E+00
 -1.4204353121E-02  1.3329802520E+00
 -2.0214870475E-02  1.3008641944E+00
 -2.9521844998E-02  1.2358767774E+00
 -4.3424292767E-02  1.1571285153E+00
 -6.3127564243E-02  1.0653359608E+00
 -2.9797435009E-02  1.3494994317E+00
 -4.7124268154E-02  1.1957395293E+00
 -7.2396361771E-02  1.0511224046E+00
 -8.6892705041E-02  9.5126299195E-01
 -6.5116244931E-02  1.0143695420E+00
 -4.9282586026E-02  1.0743695198E+00
 -3.7600000085E-02  1.1501931266E+00
 -2.8477037522E-02  1.2524780934E+00
 -2.1133211287E-02  1.3700893938E+00
 -1.5473674935E-02  1.4528298676E+00
 -1.1640272154E-02  1.3970788259E+00
  9.7059098158E-03  1.1619734104E+00
  9.6555400002E-03  1.0612949424E+00
  1.1515908987E-02  1.2055219338E+00
 -1.5513173145E-02  1.2805302144E+00
 -2.2245942797E-02  1.2580143819E+00
 -3.2842733711E-02  1.1963266428E+00
 -4.8915468427E-02  1.1153180666E+00
 -7.1961274976E-02  1.0183919886E+00
